timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1748277326416,6,HTTP Request,201,Created,Thread Group 1-188,text,true,,405,267,1,1,http://localhost:3000/api/messages,6,0,1
1748277326508,6,HTTP Request,201,Created,Thread Group 1-189,text,true,,425,287,1,1,http://localhost:3000/api/messages,6,0,1
1748277326601,6,HTTP Request,201,Created,Thread Group 1-190,text,true,,393,255,1,1,http://localhost:3000/api/messages,6,0,1
1748277326695,6,HTTP Request,201,Created,Thread Group 1-191,text,true,,405,267,1,1,http://localhost:3000/api/messages,6,0,1
1748277326788,6,HTTP Request,201,Created,Thread Group 1-192,text,true,,397,259,1,1,http://localhost:3000/api/messages,6,0,1
1748277326884,6,HTTP Request,201,Created,Thread Group 1-193,text,true,,382,244,1,1,http://localhost:3000/api/messages,6,0,1
1748277326977,5,HTTP Request,201,Created,Thread Group 1-194,text,true,,370,233,1,1,http://localhost:3000/api/messages,5,0,1
1748277327067,5,HTTP Request,201,Created,Thread Group 1-195,text,true,,370,233,1,1,http://localhost:3000/api/messages,5,0,1
1748277327163,6,HTTP Request,201,Created,Thread Group 1-196,text,true,,388,250,1,1,http://localhost:3000/api/messages,6,0,1
1748277327254,5,HTTP Request,201,Created,Thread Group 1-197,text,true,,418,280,1,1,http://localhost:3000/api/messages,5,0,1
1748277327345,3,HTTP Request,201,Created,Thread Group 1-198,text,true,,373,235,1,1,http://localhost:3000/api/messages,3,0,1
1748277327438,2,HTTP Request,201,Created,Thread Group 1-199,text,true,,415,277,1,1,http://localhost:3000/api/messages,2,0,0
1748277327530,6,HTTP Request,201,Created,Thread Group 1-200,text,true,,370,233,1,1,http://localhost:3000/api/messages,6,0,1
1748277327624,6,HTTP Request,201,Created,Thread Group 1-201,text,true,,381,243,1,1,http://localhost:3000/api/messages,6,0,1
1748277327718,6,HTTP Request,201,Created,Thread Group 1-202,text,true,,383,245,1,1,http://localhost:3000/api/messages,6,0,1
1748277327806,6,HTTP Request,201,Created,Thread Group 1-203,text,true,,411,273,1,1,http://localhost:3000/api/messages,6,0,1
1748277327904,5,HTTP Request,201,Created,Thread Group 1-204,text,true,,403,265,1,1,http://localhost:3000/api/messages,5,0,0
1748277327994,6,HTTP Request,201,Created,Thread Group 1-205,text,true,,386,248,1,1,http://localhost:3000/api/messages,6,0,1
1748277328087,3,HTTP Request,201,Created,Thread Group 1-206,text,true,,368,231,1,1,http://localhost:3000/api/messages,3,0,1
1748277328181,2,HTTP Request,201,Created,Thread Group 1-207,text,true,,370,233,1,1,http://localhost:3000/api/messages,2,0,0
1748277328272,2,HTTP Request,201,Created,Thread Group 1-208,text,true,,373,235,1,1,http://localhost:3000/api/messages,2,0,0
1748277328363,2,HTTP Request,201,Created,Thread Group 1-209,text,true,,410,272,1,1,http://localhost:3000/api/messages,2,0,1
1748277328458,6,HTTP Request,201,Created,Thread Group 1-210,text,true,,384,246,1,1,http://localhost:3000/api/messages,6,0,0
1748277328554,6,HTTP Request,201,Created,Thread Group 1-211,text,true,,378,240,1,1,http://localhost:3000/api/messages,6,0,1
1748277328649,6,HTTP Request,201,Created,Thread Group 1-212,text,true,,403,265,1,1,http://localhost:3000/api/messages,6,0,1
1748277328740,6,HTTP Request,201,Created,Thread Group 1-213,text,true,,391,253,1,1,http://localhost:3000/api/messages,6,0,1
1748277328831,6,HTTP Request,201,Created,Thread Group 1-214,text,true,,382,244,1,1,http://localhost:3000/api/messages,6,0,1
