timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1747423954961,64,HTTP Request,201,Created,Thread Group 1-187,text,true,,484,240,1,1,http://localhost:8000/api/messages,63,0,1
1747423955054,68,HTTP Request,201,Created,Thread Group 1-188,text,true,,511,267,1,1,http://localhost:8000/api/messages,67,0,1
1747423955149,77,HTTP Request,201,Created,Thread Group 1-189,text,true,,531,287,1,1,http://localhost:8000/api/messages,77,0,1
1747423955241,64,HTTP Request,201,Created,Thread Group 1-190,text,true,,499,255,1,1,http://localhost:8000/api/messages,64,0,1
1747423955335,57,HTTP Request,201,Created,Thread Group 1-191,text,true,,511,267,1,1,http://localhost:8000/api/messages,57,0,1
1747423955428,64,HTTP Request,201,Created,Thread Group 1-192,text,true,,503,259,1,1,http://localhost:8000/api/messages,64,0,1
1747423955521,67,HTTP Request,201,Created,Thread Group 1-193,text,true,,488,244,1,1,http://localhost:8000/api/messages,67,0,1
1747423955610,58,HTTP Request,201,Created,Thread Group 1-194,text,true,,477,233,1,1,http://localhost:8000/api/messages,58,0,1
1747423955702,70,HTTP Request,201,Created,Thread Group 1-195,text,true,,477,233,1,1,http://localhost:8000/api/messages,70,0,1
1747423955799,61,HTTP Request,201,Created,Thread Group 1-196,text,true,,494,250,1,1,http://localhost:8000/api/messages,61,0,1
1747423955890,60,HTTP Request,201,Created,Thread Group 1-197,text,true,,524,280,1,1,http://localhost:8000/api/messages,60,0,1
1747423955981,66,HTTP Request,201,Created,Thread Group 1-198,text,true,,479,235,1,1,http://localhost:8000/api/messages,66,0,1
1747423956076,74,HTTP Request,201,Created,Thread Group 1-199,text,true,,521,277,1,1,http://localhost:8000/api/messages,74,0,1
1747423956167,71,HTTP Request,201,Created,Thread Group 1-200,text,true,,477,233,1,1,http://localhost:8000/api/messages,71,0,1
1747423956261,64,HTTP Request,201,Created,Thread Group 1-201,text,true,,487,243,1,1,http://localhost:8000/api/messages,64,0,0
1747423956355,66,HTTP Request,201,Created,Thread Group 1-202,text,true,,489,245,1,1,http://localhost:8000/api/messages,66,0,1
1747423956448,63,HTTP Request,201,Created,Thread Group 1-203,text,true,,517,273,1,1,http://localhost:8000/api/messages,63,0,1
1747423956539,66,HTTP Request,201,Created,Thread Group 1-204,text,true,,509,265,1,1,http://localhost:8000/api/messages,66,0,1
1747423956628,60,HTTP Request,201,Created,Thread Group 1-205,text,true,,492,248,1,1,http://localhost:8000/api/messages,60,0,1
1747423956720,68,HTTP Request,201,Created,Thread Group 1-206,text,true,,475,231,1,1,http://localhost:8000/api/messages,68,0,1
1747423956816,61,HTTP Request,201,Created,Thread Group 1-207,text,true,,477,233,1,1,http://localhost:8000/api/messages,60,0,1
1747423956909,60,HTTP Request,201,Created,Thread Group 1-208,text,true,,479,235,1,1,http://localhost:8000/api/messages,60,0,1
1747423957006,74,HTTP Request,201,Created,Thread Group 1-209,text,true,,516,272,1,1,http://localhost:8000/api/messages,74,0,1
1747423957094,57,HTTP Request,201,Created,Thread Group 1-210,text,true,,490,246,1,1,http://localhost:8000/api/messages,57,0,0
1747423957190,79,HTTP Request,201,Created,Thread Group 1-211,text,true,,484,240,1,1,http://localhost:8000/api/messages,78,0,1
1747423957280,65,HTTP Request,201,Created,Thread Group 1-212,text,true,,509,265,1,1,http://localhost:8000/api/messages,65,0,1
1747423957373,64,HTTP Request,201,Created,Thread Group 1-213,text,true,,497,253,1,1,http://localhost:8000/api/messages,64,0,1
1747423957469,73,HTTP Request,201,Created,Thread Group 1-214,text,true,,488,244,1,1,http://localhost:8000/api/messages,73,0,1
